location,timestamp,temperature_c,relative_humidity_percent
Jayanagar,2025-08-23T21:00,22.8,82
Jayanagar,2025-08-23T22:00,22.0,85
Jayanagar,2025-08-23T23:00,21.4,87
Jayanagar,2025-08-24T00:00,21.0,88
Jayanagar,2025-08-24T01:00,20.6,90
Jayanagar,2025-08-24T02:00,20.4,91
Jayanagar,2025-08-24T03:00,20.1,92
Jayanagar,2025-08-24T04:00,20.0,93
Jayanagar,2025-08-24T05:00,19.9,93
Jayanagar,2025-08-24T06:00,19.8,93
Jayanagar,2025-08-24T07:00,20.3,92
Jayanagar,2025-08-24T08:00,21.4,86
Jayanagar,2025-08-24T09:00,22.6,79
Jayanagar,2025-08-24T10:00,24.0,71
Jayanagar,2025-08-24T11:00,25.6,64
Jayanagar,2025-08-24T12:00,26.5,61
Jayanagar,2025-08-24T13:00,27.4,58
Jayanagar,2025-08-24T14:00,27.8,55
Jayanagar,2025-08-24T15:00,27.9,54
Jayanagar,2025-08-24T16:00,27.8,54
Jayanagar,2025-08-24T17:00,27.3,58
Jayanagar,2025-08-24T18:00,26.0,65
Jayanagar,2025-08-24T19:00,25.1,69
Jayanagar,2025-08-24T20:00,24.4,72
Jayanagar,2025-08-24T21:00,23.7,74
Jayanagar,2025-08-24T22:00,22.9,78
Jayanagar,2025-08-24T23:00,21.9,80
Jayanagar,2025-08-25T00:00,21.0,84
Jayanagar,2025-08-25T01:00,20.2,88
Jayanagar,2025-08-25T02:00,19.5,92
Jayanagar,2025-08-25T03:00,19.1,94
Jayanagar,2025-08-25T04:00,19.0,95
Jayanagar,2025-08-25T05:00,19.1,93
Jayanagar,2025-08-25T06:00,19.1,93
Jayanagar,2025-08-25T07:00,19.5,92
Jayanagar,2025-08-25T08:00,20.4,87
Jayanagar,2025-08-25T09:00,21.6,80
Jayanagar,2025-08-25T10:00,22.8,76
Jayanagar,2025-08-25T11:00,24.4,70
Jayanagar,2025-08-25T12:00,25.3,65
Jayanagar,2025-08-25T13:00,26.4,59
Jayanagar,2025-08-25T14:00,27.0,57
Jayanagar,2025-08-25T15:00,26.6,59
Jayanagar,2025-08-25T16:00,26.6,60
Jayanagar,2025-08-25T17:00,26.1,66
Jayanagar,2025-08-25T18:00,25.5,70
Jayanagar,2025-08-25T19:00,25.0,70
Jayanagar,2025-08-25T20:00,24.7,69
Jayanagar,2025-08-25T21:00,24.6,70
Jayanagar,2025-08-25T22:00,23.5,76
Jayanagar,2025-08-25T23:00,22.9,79
Jayanagar,2025-08-26T00:00,22.3,82
Jayanagar,2025-08-26T01:00,21.6,86
Jayanagar,2025-08-26T02:00,20.9,89
Jayanagar,2025-08-26T03:00,20.4,92
Jayanagar,2025-08-26T04:00,20.1,94
Jayanagar,2025-08-26T05:00,19.8,95
Jayanagar,2025-08-26T06:00,19.8,95
Jayanagar,2025-08-26T07:00,20.3,91
Jayanagar,2025-08-26T08:00,20.8,87
Jayanagar,2025-08-26T09:00,21.8,82
Jayanagar,2025-08-26T10:00,23.3,77
Jayanagar,2025-08-26T11:00,25.3,68
Jayanagar,2025-08-26T12:00,26.2,61
Jayanagar,2025-08-26T13:00,26.6,58
Jayanagar,2025-08-26T14:00,26.6,57
Jayanagar,2025-08-26T15:00,26.6,56
Jayanagar,2025-08-26T16:00,26.4,60
Jayanagar,2025-08-26T17:00,25.9,63
Jayanagar,2025-08-26T18:00,24.6,67
Jayanagar,2025-08-26T19:00,23.6,72
Jayanagar,2025-08-26T20:00,22.8,76
Jayanagar,2025-08-26T21:00,22.0,80
Jayanagar,2025-08-26T22:00,21.5,83
Jayanagar,2025-08-26T23:00,21.0,86
Jayanagar,2025-08-27T00:00,20.6,88
Jayanagar,2025-08-27T01:00,20.5,89
Jayanagar,2025-08-27T02:00,20.4,90
Jayanagar,2025-08-27T03:00,20.2,92
Jayanagar,2025-08-27T04:00,20.2,93
Jayanagar,2025-08-27T05:00,20.2,93
Jayanagar,2025-08-27T06:00,20.2,93
Jayanagar,2025-08-27T07:00,20.4,93
Jayanagar,2025-08-27T08:00,21.0,90
Jayanagar,2025-08-27T09:00,22.0,85
Jayanagar,2025-08-27T10:00,23.2,78
Jayanagar,2025-08-27T11:00,23.7,74
Jayanagar,2025-08-27T12:00,23.8,75
Jayanagar,2025-08-27T13:00,23.3,80
Jayanagar,2025-08-27T14:00,23.9,76
Jayanagar,2025-08-27T15:00,23.7,76
Jayanagar,2025-08-27T16:00,23.5,77
Jayanagar,2025-08-27T17:00,23.5,76
Jayanagar,2025-08-27T18:00,22.7,78
Jayanagar,2025-08-27T19:00,22.0,81
Jayanagar,2025-08-27T20:00,21.5,83
Jayanagar,2025-08-27T21:00,20.9,86
Jayanagar,2025-08-27T22:00,20.5,89
Jayanagar,2025-08-27T23:00,20.3,92
Jayanagar,2025-08-28T00:00,20.1,94
Jayanagar,2025-08-28T01:00,20.0,94
Jayanagar,2025-08-28T02:00,20.0,94
Jayanagar,2025-08-28T03:00,19.8,95
Jayanagar,2025-08-28T04:00,19.8,95
Jayanagar,2025-08-28T05:00,19.7,96
Jayanagar,2025-08-28T06:00,19.8,95
Jayanagar,2025-08-28T07:00,20.3,93
Jayanagar,2025-08-28T08:00,21.5,87
Jayanagar,2025-08-28T09:00,22.4,83
Jayanagar,2025-08-28T10:00,23.8,76
Jayanagar,2025-08-28T11:00,24.4,73
Jayanagar,2025-08-28T12:00,25.8,68
Jayanagar,2025-08-28T13:00,26.4,64
Jayanagar,2025-08-28T14:00,27.0,64
Jayanagar,2025-08-28T15:00,26.0,71
Jayanagar,2025-08-28T16:00,25.0,76
Jayanagar,2025-08-28T17:00,25.0,73
Jayanagar,2025-08-28T18:00,23.9,76
Jayanagar,2025-08-28T19:00,23.1,79
Jayanagar,2025-08-28T20:00,22.5,82
Jayanagar,2025-08-28T21:00,22.1,85
Jayanagar,2025-08-28T22:00,21.4,89
Jayanagar,2025-08-28T23:00,21.0,92
Jayanagar,2025-08-29T00:00,20.7,94
Jayanagar,2025-08-29T01:00,20.5,95
Jayanagar,2025-08-29T02:00,20.3,95
Jayanagar,2025-08-29T03:00,20.2,96
Jayanagar,2025-08-29T04:00,20.1,96
Jayanagar,2025-08-29T05:00,20.1,96
Jayanagar,2025-08-29T06:00,20.1,96
Jayanagar,2025-08-29T07:00,20.7,93
Jayanagar,2025-08-29T08:00,21.6,88
Jayanagar,2025-08-29T09:00,23.1,82
Jayanagar,2025-08-29T10:00,24.8,72
Jayanagar,2025-08-29T11:00,26.3,66
Jayanagar,2025-08-29T12:00,26.9,63
Jayanagar,2025-08-29T13:00,27.7,60
Jayanagar,2025-08-29T14:00,28.2,56
Jayanagar,2025-08-29T15:00,27.5,60
Jayanagar,2025-08-29T16:00,27.4,60
Jayanagar,2025-08-29T17:00,26.5,62
Jayanagar,2025-08-29T18:00,25.4,67
Jayanagar,2025-08-29T19:00,24.2,73
Jayanagar,2025-08-29T20:00,23.2,78
Jayanagar,2025-08-29T21:00,22.5,81
Jayanagar,2025-08-29T22:00,22.0,84
Jayanagar,2025-08-29T23:00,21.6,86
Jayanagar,2025-08-30T00:00,21.3,89
Jayanagar,2025-08-30T01:00,21.0,92
Jayanagar,2025-08-30T02:00,20.7,94
Jayanagar,2025-08-30T03:00,20.5,95
Jayanagar,2025-08-30T04:00,20.3,96
Jayanagar,2025-08-30T05:00,20.4,95
Jayanagar,2025-08-30T06:00,20.6,94
Jayanagar,2025-08-30T07:00,21.1,92
Jayanagar,2025-08-30T08:00,21.8,88
Jayanagar,2025-08-30T09:00,23.2,82
Jayanagar,2025-08-30T10:00,24.8,74
Jayanagar,2025-08-30T11:00,26.2,67
Jayanagar,2025-08-30T12:00,27.2,63
Jayanagar,2025-08-30T13:00,27.8,60
Jayanagar,2025-08-30T14:00,28.2,59
Jayanagar,2025-08-30T15:00,28.1,59
Jayanagar,2025-08-30T16:00,27.6,61
Jayanagar,2025-08-30T17:00,27.0,63
Jayanagar,2025-08-30T18:00,26.2,67
Jayanagar,2025-08-30T19:00,25.2,72
Jayanagar,2025-08-30T20:00,24.3,76
Jayanagar,2025-08-30T21:00,23.6,79
Jayanagar,2025-08-30T22:00,22.9,81
Jayanagar,2025-08-30T23:00,22.3,83
Jayanagar,2025-08-31T00:00,21.6,86
Jayanagar,2025-08-31T01:00,20.9,90
Jayanagar,2025-08-31T02:00,20.3,93
Jayanagar,2025-08-31T03:00,20.0,95
Jayanagar,2025-08-31T04:00,19.7,96
Jayanagar,2025-08-31T05:00,19.8,95
Jayanagar,2025-08-31T06:00,20.3,93
Jayanagar,2025-08-31T07:00,21.0,90
Jayanagar,2025-08-31T08:00,22.0,85
Jayanagar,2025-08-31T09:00,23.6,77
Jayanagar,2025-08-31T10:00,25.6,68
Jayanagar,2025-08-31T11:00,26.9,62
Jayanagar,2025-08-31T12:00,27.5,59
Jayanagar,2025-08-31T13:00,28.4,56
Jayanagar,2025-08-31T14:00,28.8,54
Jayanagar,2025-08-31T15:00,28.8,54
Jayanagar,2025-08-31T16:00,28.4,57
Jayanagar,2025-08-31T17:00,27.7,60
Jayanagar,2025-08-31T18:00,26.6,65
Jayanagar,2025-08-31T19:00,25.2,71
Jayanagar,2025-08-31T20:00,24.0,77
Jayanagar,2025-08-31T21:00,23.3,81
Jayanagar,2025-08-31T22:00,22.7,84
Jayanagar,2025-08-31T23:00,22.2,87
Jayanagar,2025-09-01T00:00,21.8,89
Jayanagar,2025-09-01T01:00,21.4,91
Jayanagar,2025-09-01T02:00,21.1,92
Jayanagar,2025-09-01T03:00,20.7,93
Jayanagar,2025-09-01T04:00,20.5,94
Jayanagar,2025-09-01T05:00,20.4,94
Jayanagar,2025-09-01T06:00,20.6,93
Jayanagar,2025-09-01T07:00,21.0,91
Jayanagar,2025-09-01T08:00,21.8,87
Jayanagar,2025-09-01T09:00,23.1,80
Jayanagar,2025-09-01T10:00,24.7,72
Jayanagar,2025-09-01T11:00,26.1,65
Jayanagar,2025-09-01T12:00,27.2,60
Jayanagar,2025-09-01T13:00,28.2,57
Jayanagar,2025-09-01T14:00,28.7,55
Jayanagar,2025-09-01T15:00,28.9,54
Jayanagar,2025-09-01T16:00,28.7,55
Jayanagar,2025-09-01T17:00,28.1,57
Jayanagar,2025-09-01T18:00,27.1,62
Jayanagar,2025-09-01T19:00,25.7,69
Jayanagar,2025-09-01T20:00,24.5,75
Jayanagar,2025-09-01T21:00,23.7,79
Jayanagar,2025-09-01T22:00,23.2,83
Jayanagar,2025-09-01T23:00,22.7,86
Yeshwanthpur,2025-08-05T00:00,21.7,90
Yeshwanthpur,2025-08-05T01:00,21.6,91
Yeshwanthpur,2025-08-05T02:00,21.4,92
Yeshwanthpur,2025-08-05T03:00,21.3,93
Yeshwanthpur,2025-08-05T04:00,21.2,94
Yeshwanthpur,2025-08-05T05:00,21.3,95
Yeshwanthpur,2025-08-05T06:00,21.2,95
Yeshwanthpur,2025-08-05T07:00,21.5,94
Yeshwanthpur,2025-08-05T08:00,22.1,91
Yeshwanthpur,2025-08-05T09:00,23.2,87
Yeshwanthpur,2025-08-05T10:00,24.2,84
Yeshwanthpur,2025-08-05T11:00,25.7,76
Yeshwanthpur,2025-08-05T12:00,26.4,73
Yeshwanthpur,2025-08-05T13:00,26.9,71
Yeshwanthpur,2025-08-05T14:00,27.1,71
Yeshwanthpur,2025-08-05T15:00,27.2,71
Yeshwanthpur,2025-08-05T16:00,26.3,74
Yeshwanthpur,2025-08-05T17:00,26.1,75
Yeshwanthpur,2025-08-05T18:00,24.9,81
Yeshwanthpur,2025-08-05T19:00,24.3,84
Yeshwanthpur,2025-08-05T20:00,23.1,88
Yeshwanthpur,2025-08-05T21:00,22.5,91
Yeshwanthpur,2025-08-05T22:00,22.2,91
Yeshwanthpur,2025-08-05T23:00,21.7,92
Yeshwanthpur,2025-08-06T00:00,21.4,93
Yeshwanthpur,2025-08-06T01:00,21.3,93
Yeshwanthpur,2025-08-06T02:00,21.1,93
Yeshwanthpur,2025-08-06T03:00,21.0,92
Yeshwanthpur,2025-08-06T04:00,21.0,92
Yeshwanthpur,2025-08-06T05:00,20.6,93
Yeshwanthpur,2025-08-06T06:00,20.6,93
Yeshwanthpur,2025-08-06T07:00,21.1,91
Yeshwanthpur,2025-08-06T08:00,22.1,86
Yeshwanthpur,2025-08-06T09:00,23.6,79
Yeshwanthpur,2025-08-06T10:00,25.0,72
Yeshwanthpur,2025-08-06T11:00,25.9,69
Yeshwanthpur,2025-08-06T12:00,27.1,64
Yeshwanthpur,2025-08-06T13:00,28.2,60
Yeshwanthpur,2025-08-06T14:00,28.5,59
Yeshwanthpur,2025-08-06T15:00,28.8,55
Yeshwanthpur,2025-08-06T16:00,28.0,57
Yeshwanthpur,2025-08-06T17:00,26.0,70
Yeshwanthpur,2025-08-06T18:00,24.4,78
Yeshwanthpur,2025-08-06T19:00,23.2,83
Yeshwanthpur,2025-08-06T20:00,22.6,86
Yeshwanthpur,2025-08-06T21:00,22.4,88
Yeshwanthpur,2025-08-06T22:00,22.3,89
Yeshwanthpur,2025-08-06T23:00,22.4,86
Yeshwanthpur,2025-08-07T00:00,22.2,87
Yeshwanthpur,2025-08-07T01:00,21.8,90
Yeshwanthpur,2025-08-07T02:00,21.4,92
Yeshwanthpur,2025-08-07T03:00,21.1,92
Yeshwanthpur,2025-08-07T04:00,20.8,93
Yeshwanthpur,2025-08-07T05:00,20.9,93
Yeshwanthpur,2025-08-07T06:00,20.8,93
Yeshwanthpur,2025-08-07T07:00,21.2,92
Yeshwanthpur,2025-08-07T08:00,22.0,88
Yeshwanthpur,2025-08-07T09:00,23.7,79
Yeshwanthpur,2025-08-07T10:00,24.8,73
Yeshwanthpur,2025-08-07T11:00,25.8,69
Yeshwanthpur,2025-08-07T12:00,27.0,64
Yeshwanthpur,2025-08-07T13:00,27.6,61
Yeshwanthpur,2025-08-07T14:00,28.1,60
Yeshwanthpur,2025-08-07T15:00,28.3,60
Yeshwanthpur,2025-08-07T16:00,27.4,63
Yeshwanthpur,2025-08-07T17:00,27.1,62
Yeshwanthpur,2025-08-07T18:00,26.0,69
Yeshwanthpur,2025-08-07T19:00,24.7,76
Yeshwanthpur,2025-08-07T20:00,23.8,80
Yeshwanthpur,2025-08-07T21:00,23.3,81
Yeshwanthpur,2025-08-07T22:00,22.6,83
Yeshwanthpur,2025-08-07T23:00,22.2,86
Yeshwanthpur,2025-08-08T00:00,21.9,88
Yeshwanthpur,2025-08-08T01:00,21.8,89
Yeshwanthpur,2025-08-08T02:00,21.5,91
Yeshwanthpur,2025-08-08T03:00,21.4,92
Yeshwanthpur,2025-08-08T04:00,21.3,92
Yeshwanthpur,2025-08-08T05:00,21.2,92
Yeshwanthpur,2025-08-08T06:00,21.1,93
Yeshwanthpur,2025-08-08T07:00,21.5,91
Yeshwanthpur,2025-08-08T08:00,22.4,86
Yeshwanthpur,2025-08-08T09:00,23.9,79
Yeshwanthpur,2025-08-08T10:00,25.4,72
Yeshwanthpur,2025-08-08T11:00,26.3,69
Yeshwanthpur,2025-08-08T12:00,27.2,67
Yeshwanthpur,2025-08-08T13:00,27.2,69
Yeshwanthpur,2025-08-08T14:00,27.2,69
Yeshwanthpur,2025-08-08T15:00,26.7,69
Yeshwanthpur,2025-08-08T16:00,25.9,74
Yeshwanthpur,2025-08-08T17:00,26.4,71
Yeshwanthpur,2025-08-08T18:00,25.4,78
Yeshwanthpur,2025-08-08T19:00,24.4,82
Yeshwanthpur,2025-08-08T20:00,23.9,85
Yeshwanthpur,2025-08-08T21:00,23.3,87
Yeshwanthpur,2025-08-08T22:00,22.6,88
Yeshwanthpur,2025-08-08T23:00,22.4,87
Yeshwanthpur,2025-08-09T00:00,22.0,89
Yeshwanthpur,2025-08-09T01:00,21.6,92
Yeshwanthpur,2025-08-09T02:00,21.3,92
Yeshwanthpur,2025-08-09T03:00,21.1,93
Yeshwanthpur,2025-08-09T04:00,21.0,94
Yeshwanthpur,2025-08-09T05:00,21.0,94
Yeshwanthpur,2025-08-09T06:00,21.0,94
Yeshwanthpur,2025-08-09T07:00,21.3,93
Yeshwanthpur,2025-08-09T08:00,22.0,90
Yeshwanthpur,2025-08-09T09:00,22.6,88
Yeshwanthpur,2025-08-09T10:00,23.5,84
Yeshwanthpur,2025-08-09T11:00,24.5,80
Yeshwanthpur,2025-08-09T12:00,25.3,77
Yeshwanthpur,2025-08-09T13:00,25.6,75
Yeshwanthpur,2025-08-09T14:00,25.8,74
Yeshwanthpur,2025-08-09T15:00,25.6,73
Yeshwanthpur,2025-08-09T16:00,25.3,74
Yeshwanthpur,2025-08-09T17:00,25.4,72
Yeshwanthpur,2025-08-09T18:00,24.6,78
Yeshwanthpur,2025-08-09T19:00,24.2,81
Yeshwanthpur,2025-08-09T20:00,23.6,83
Yeshwanthpur,2025-08-09T21:00,22.9,84
Yeshwanthpur,2025-08-09T22:00,22.4,87
Yeshwanthpur,2025-08-09T23:00,21.8,89
Yeshwanthpur,2025-08-10T00:00,21.5,91
Yeshwanthpur,2025-08-10T01:00,21.2,92
Yeshwanthpur,2025-08-10T02:00,21.0,93
Yeshwanthpur,2025-08-10T03:00,20.8,94
Yeshwanthpur,2025-08-10T04:00,20.8,95
Yeshwanthpur,2025-08-10T05:00,20.7,94
Yeshwanthpur,2025-08-10T06:00,20.6,95
Yeshwanthpur,2025-08-10T07:00,21.2,93
Yeshwanthpur,2025-08-10T08:00,21.8,89
Yeshwanthpur,2025-08-10T09:00,22.7,83
Yeshwanthpur,2025-08-10T10:00,23.6,78
Yeshwanthpur,2025-08-10T11:00,24.0,79
Yeshwanthpur,2025-08-10T12:00,24.8,74
Yeshwanthpur,2025-08-10T13:00,25.6,71
Yeshwanthpur,2025-08-10T14:00,25.8,69
Yeshwanthpur,2025-08-10T15:00,25.1,73
Yeshwanthpur,2025-08-10T16:00,24.4,74
Yeshwanthpur,2025-08-10T17:00,23.2,84
Yeshwanthpur,2025-08-10T18:00,22.5,87
Yeshwanthpur,2025-08-10T19:00,22.0,89
Yeshwanthpur,2025-08-10T20:00,21.9,89
Yeshwanthpur,2025-08-10T21:00,21.7,89
Yeshwanthpur,2025-08-10T22:00,21.4,90
Yeshwanthpur,2025-08-10T23:00,20.9,92
Yeshwanthpur,2025-08-11T00:00,20.7,93
Yeshwanthpur,2025-08-11T01:00,20.4,93
Yeshwanthpur,2025-08-11T02:00,20.3,93
Yeshwanthpur,2025-08-11T03:00,20.2,92
Yeshwanthpur,2025-08-11T04:00,20.0,92
Yeshwanthpur,2025-08-11T05:00,19.8,93
Yeshwanthpur,2025-08-11T06:00,19.7,93
Yeshwanthpur,2025-08-11T07:00,20.1,92
Yeshwanthpur,2025-08-11T08:00,20.7,89
Yeshwanthpur,2025-08-11T09:00,21.4,86
Yeshwanthpur,2025-08-11T10:00,22.6,80
Yeshwanthpur,2025-08-11T11:00,24.1,75
Yeshwanthpur,2025-08-11T12:00,24.6,71
Yeshwanthpur,2025-08-11T13:00,24.6,71
Yeshwanthpur,2025-08-11T14:00,24.8,69
Yeshwanthpur,2025-08-11T15:00,24.7,70
Yeshwanthpur,2025-08-11T16:00,24.2,71
Yeshwanthpur,2025-08-11T17:00,23.7,79
Yeshwanthpur,2025-08-11T18:00,22.9,82
Yeshwanthpur,2025-08-11T19:00,22.2,87
Yeshwanthpur,2025-08-11T20:00,21.7,89
Yeshwanthpur,2025-08-11T21:00,21.4,90
Yeshwanthpur,2025-08-11T22:00,21.2,90
Yeshwanthpur,2025-08-11T23:00,21.1,91
Yeshwanthpur,2025-08-12T00:00,20.7,92
Yeshwanthpur,2025-08-12T01:00,20.3,92
Yeshwanthpur,2025-08-12T02:00,20.0,92
Yeshwanthpur,2025-08-12T03:00,19.8,93
Yeshwanthpur,2025-08-12T04:00,19.8,93
Yeshwanthpur,2025-08-12T05:00,19.7,94
Yeshwanthpur,2025-08-12T06:00,19.6,94
Yeshwanthpur,2025-08-12T07:00,20.1,92
Yeshwanthpur,2025-08-12T08:00,20.9,87
Yeshwanthpur,2025-08-12T09:00,22.2,81
Yeshwanthpur,2025-08-12T10:00,23.4,74
Yeshwanthpur,2025-08-12T11:00,23.9,73
Yeshwanthpur,2025-08-12T12:00,24.5,71
Yeshwanthpur,2025-08-12T13:00,25.1,68
Yeshwanthpur,2025-08-12T14:00,25.4,66
Yeshwanthpur,2025-08-12T15:00,25.4,68
Yeshwanthpur,2025-08-12T16:00,24.9,74
Yeshwanthpur,2025-08-12T17:00,24.8,71
Yeshwanthpur,2025-08-12T18:00,23.5,80
Yeshwanthpur,2025-08-12T19:00,22.3,87
Yeshwanthpur,2025-08-12T20:00,21.6,89
Yeshwanthpur,2025-08-12T21:00,21.2,91
Yeshwanthpur,2025-08-12T22:00,21.0,91
Yeshwanthpur,2025-08-12T23:00,20.8,92
Yeshwanthpur,2025-08-13T00:00,20.6,92
Yeshwanthpur,2025-08-13T01:00,20.3,93
Yeshwanthpur,2025-08-13T02:00,20.2,93
Yeshwanthpur,2025-08-13T03:00,20.0,93
Yeshwanthpur,2025-08-13T04:00,19.8,93
Yeshwanthpur,2025-08-13T05:00,19.8,94
Yeshwanthpur,2025-08-13T06:00,19.7,94
Yeshwanthpur,2025-08-13T07:00,20.0,93
Yeshwanthpur,2025-08-13T08:00,20.4,91
Yeshwanthpur,2025-08-13T09:00,20.9,89
Yeshwanthpur,2025-08-13T10:00,21.1,89
Yeshwanthpur,2025-08-13T11:00,21.5,89
Yeshwanthpur,2025-08-13T12:00,21.5,88
Yeshwanthpur,2025-08-13T13:00,21.3,90
Yeshwanthpur,2025-08-13T14:00,21.8,88
Yeshwanthpur,2025-08-13T15:00,22.4,89
Yeshwanthpur,2025-08-13T16:00,21.8,85
Yeshwanthpur,2025-08-13T17:00,21.3,89
Yeshwanthpur,2025-08-13T18:00,20.8,91
Yeshwanthpur,2025-08-13T19:00,20.5,92
Yeshwanthpur,2025-08-13T20:00,20.4,93
Yeshwanthpur,2025-08-13T21:00,20.2,91
Yeshwanthpur,2025-08-13T22:00,19.9,92
Yeshwanthpur,2025-08-13T23:00,19.9,92
Yeshwanthpur,2025-08-14T00:00,19.6,93
Yeshwanthpur,2025-08-14T01:00,19.3,95
Yeshwanthpur,2025-08-14T02:00,19.2,95
Yeshwanthpur,2025-08-14T03:00,19.1,95
Yeshwanthpur,2025-08-14T04:00,19.0,95
Yeshwanthpur,2025-08-14T05:00,19.2,96
Yeshwanthpur,2025-08-14T06:00,19.2,95
Yeshwanthpur,2025-08-14T07:00,19.7,94
Yeshwanthpur,2025-08-14T08:00,20.4,91
Yeshwanthpur,2025-08-14T09:00,21.3,87
Yeshwanthpur,2025-08-14T10:00,21.6,88
Yeshwanthpur,2025-08-14T11:00,22.5,85
Yeshwanthpur,2025-08-14T12:00,22.9,82
Yeshwanthpur,2025-08-14T13:00,23.0,81
Yeshwanthpur,2025-08-14T14:00,22.8,81
Yeshwanthpur,2025-08-14T15:00,22.8,80
Yeshwanthpur,2025-08-14T16:00,22.1,81
Yeshwanthpur,2025-08-14T17:00,22.4,82
Yeshwanthpur,2025-08-14T18:00,22.0,83
Yeshwanthpur,2025-08-14T19:00,21.5,84
Yeshwanthpur,2025-08-14T20:00,21.1,86
Yeshwanthpur,2025-08-14T21:00,20.8,86
Yeshwanthpur,2025-08-14T22:00,20.3,86
Yeshwanthpur,2025-08-14T23:00,19.9,90
Yeshwanthpur,2025-08-15T00:00,19.8,91
Yeshwanthpur,2025-08-15T01:00,19.7,92
Yeshwanthpur,2025-08-15T02:00,19.6,93
Yeshwanthpur,2025-08-15T03:00,19.6,94
Yeshwanthpur,2025-08-15T04:00,19.5,94
Yeshwanthpur,2025-08-15T05:00,19.7,94
Yeshwanthpur,2025-08-15T06:00,19.8,94
Yeshwanthpur,2025-08-15T07:00,20.2,93
Yeshwanthpur,2025-08-15T08:00,21.0,89
Yeshwanthpur,2025-08-15T09:00,22.1,83
Yeshwanthpur,2025-08-15T10:00,23.3,77
Yeshwanthpur,2025-08-15T11:00,24.2,75
Yeshwanthpur,2025-08-15T12:00,24.8,74
Yeshwanthpur,2025-08-15T13:00,24.3,78
Yeshwanthpur,2025-08-15T14:00,23.9,79
Yeshwanthpur,2025-08-15T15:00,24.1,78
Yeshwanthpur,2025-08-15T16:00,23.5,79
Yeshwanthpur,2025-08-15T17:00,22.7,83
Yeshwanthpur,2025-08-15T18:00,22.3,84
Yeshwanthpur,2025-08-15T19:00,21.9,85
Yeshwanthpur,2025-08-15T20:00,21.4,87
Yeshwanthpur,2025-08-15T21:00,21.2,88
Yeshwanthpur,2025-08-15T22:00,20.9,89
Yeshwanthpur,2025-08-15T23:00,20.9,91
Yeshwanthpur,2025-08-16T00:00,20.7,92
Yeshwanthpur,2025-08-16T01:00,20.5,93
Yeshwanthpur,2025-08-16T02:00,20.4,93
Yeshwanthpur,2025-08-16T03:00,20.4,92
Yeshwanthpur,2025-08-16T04:00,20.3,92
Yeshwanthpur,2025-08-16T05:00,20.2,93
Yeshwanthpur,2025-08-16T06:00,20.2,92
Yeshwanthpur,2025-08-16T07:00,20.6,91
Yeshwanthpur,2025-08-16T08:00,21.3,87
Yeshwanthpur,2025-08-16T09:00,22.3,82
Yeshwanthpur,2025-08-16T10:00,23.5,76
Yeshwanthpur,2025-08-16T11:00,24.6,73
Yeshwanthpur,2025-08-16T12:00,25.2,74
Yeshwanthpur,2025-08-16T13:00,25.7,71
Yeshwanthpur,2025-08-16T14:00,24.8,75
Yeshwanthpur,2025-08-16T15:00,24.8,74
Yeshwanthpur,2025-08-16T16:00,23.8,77
Yeshwanthpur,2025-08-16T17:00,23.6,80
Yeshwanthpur,2025-08-16T18:00,22.7,83
Yeshwanthpur,2025-08-16T19:00,22.4,85
Yeshwanthpur,2025-08-16T20:00,22.0,86
Yeshwanthpur,2025-08-16T21:00,21.5,89
Yeshwanthpur,2025-08-16T22:00,21.2,90
Yeshwanthpur,2025-08-16T23:00,21.0,91
Yeshwanthpur,2025-08-17T00:00,20.7,92
Yeshwanthpur,2025-08-17T01:00,20.6,92
Yeshwanthpur,2025-08-17T02:00,20.4,93
Yeshwanthpur,2025-08-17T03:00,20.3,94
Yeshwanthpur,2025-08-17T04:00,20.2,94
Yeshwanthpur,2025-08-17T05:00,20.1,94
Yeshwanthpur,2025-08-17T06:00,20.1,94
Yeshwanthpur,2025-08-17T07:00,20.7,91
Yeshwanthpur,2025-08-17T08:00,21.5,87
Yeshwanthpur,2025-08-17T09:00,22.7,82
Yeshwanthpur,2025-08-17T10:00,24.0,74
Yeshwanthpur,2025-08-17T11:00,24.3,79
Yeshwanthpur,2025-08-17T12:00,25.1,76
Yeshwanthpur,2025-08-17T13:00,24.7,76
Yeshwanthpur,2025-08-17T14:00,24.6,78
Yeshwanthpur,2025-08-17T15:00,23.3,83
Yeshwanthpur,2025-08-17T16:00,23.0,84
Yeshwanthpur,2025-08-17T17:00,22.1,86
Yeshwanthpur,2025-08-17T18:00,21.5,89
Yeshwanthpur,2025-08-17T19:00,21.1,91
Yeshwanthpur,2025-08-17T20:00,20.7,93
Yeshwanthpur,2025-08-17T21:00,20.4,94
Yeshwanthpur,2025-08-17T22:00,20.5,94
Yeshwanthpur,2025-08-17T23:00,20.1,95
Yeshwanthpur,2025-08-18T00:00,20.0,96
Yeshwanthpur,2025-08-18T01:00,20.0,96
Yeshwanthpur,2025-08-18T02:00,20.0,95
Yeshwanthpur,2025-08-18T03:00,20.0,93
Yeshwanthpur,2025-08-18T04:00,19.8,93
Yeshwanthpur,2025-08-18T05:00,19.6,94
Yeshwanthpur,2025-08-18T06:00,19.5,94
Yeshwanthpur,2025-08-18T07:00,19.9,93
Yeshwanthpur,2025-08-18T08:00,20.3,91
Yeshwanthpur,2025-08-18T09:00,20.8,90
Yeshwanthpur,2025-08-18T10:00,21.1,87
